ID,Calories_Burned
TEST_0000,173.76471744087212
TEST_0001,191.3501260881989
TEST_0002,51.741093320597635
TEST_0003,160.1911690065294
TEST_0004,222.6799073902379
TEST_0005,180.92684955275732
TEST_0006,97.18523700932656
TEST_0007,45.98378718402332
TEST_0008,80.26004309445095
TEST_0009,58.431312639718044
TEST_0010,125.70425352771467
TEST_0011,54.88854400593104
TEST_0012,13.46095300424814
TEST_0013,166.32029506213908
TEST_0014,221.67138654786126
TEST_0015,13.39475204780067
TEST_0016,100.76874762063706
TEST_0017,132.90986136071857
TEST_0018,159.19841864399123
TEST_0019,6.715465479702723
TEST_0020,49.32312154654826
TEST_0021,90.6276047589523
TEST_0022,25.121654595462786
TEST_0023,87.52715769703978
TEST_0024,20.48038757997502
TEST_0025,130.4839249985922
TEST_0026,102.42774420747891
TEST_0027,189.67543239854749
TEST_0028,123.34088454843463
TEST_0029,100.92694949115598
TEST_0030,24.81136670806859
TEST_0031,241.5768517759614
TEST_0032,55.37261486860307
TEST_0033,46.35362872845199
TEST_0034,128.80870671487034
TEST_0035,117.01865730459481
TEST_0036,37.55202640400882
TEST_0037,131.25418809265406
TEST_0038,11.338786887585334
TEST_0039,130.85599367864663
TEST_0040,202.68914683430023
TEST_0041,167.90349975601978
TEST_0042,146.64965366472674
TEST_0043,58.34464720492772
TEST_0044,66.46693691133807
TEST_0045,51.81603302515759
TEST_0046,77.39958252068108
TEST_0047,198.93755820757076
TEST_0048,139.98569825479254
TEST_0049,124.0927138723104
TEST_0050,11.439639274403243
TEST_0051,110.86435761115962
TEST_0052,158.18872387749911
TEST_0053,95.08376052626896
TEST_0054,66.08590222356085
TEST_0055,89.47216733951812
TEST_0056,165.89044037178516
TEST_0057,17.910165148837894
TEST_0058,31.527033028294408
TEST_0059,95.79235213395852
TEST_0060,39.470335765175435
TEST_0061,108.9833097994939
TEST_0062,91.53378728100046
TEST_0063,49.538496585519226
TEST_0064,33.42824694933567
TEST_0065,133.75696061705085
TEST_0066,232.4002170462903
TEST_0067,126.35566429819558
TEST_0068,100.51050213213576
TEST_0069,42.90513067527769
