ID,Calories_Burned
TEST_0000,6.0777938672181335
TEST_0001,8.494662889112988
TEST_0002,8.496491673797209
TEST_0003,8.495188454358413
TEST_0004,6.077743461419232
TEST_0005,6.0777391179253755
TEST_0006,8.49611085020797
TEST_0007,8.496606925705237
TEST_0008,8.496168716812463
TEST_0009,6.0781510745746345
TEST_0010,6.0779698515489144
TEST_0011,6.078117396033122
TEST_0012,8.497118653767757
TEST_0013,8.495607652434046
TEST_0014,8.494570642585131
TEST_0015,6.07834487773107
TEST_0016,8.495771248551591
TEST_0017,6.077958141175259
TEST_0018,6.077833083658334
TEST_0019,8.49730577880473
TEST_0020,8.496070280262757
TEST_0021,8.495781036428525
TEST_0022,8.496593776762438
TEST_0023,6.078088017109621
TEST_0024,8.497016079505556
TEST_0025,6.0779562589632405
TEST_0026,8.496203544165382
TEST_0027,6.07776999091584
TEST_0028,6.077982039885683
TEST_0029,6.0780057833108
TEST_0030,6.0783095126553235
TEST_0031,8.494858543816918
TEST_0032,8.496164009273343
TEST_0033,8.496378446151994
TEST_0034,6.07796054397113
TEST_0035,8.495460007778092
TEST_0036,6.078248972964502
TEST_0037,8.49547380437889
TEST_0038,8.497330230679381
TEST_0039,6.077882253899588
TEST_0040,8.495086977457959
TEST_0041,6.077845310550401
TEST_0042,8.495393074732874
TEST_0043,6.0781024703701405
TEST_0044,6.0781110267689655
TEST_0045,8.496505122991948
TEST_0046,8.495887781352394
TEST_0047,6.077805200715375
TEST_0048,8.49518503097761
TEST_0049,8.495810030355187
TEST_0050,8.497283204665564
TEST_0051,6.0779511486507545
TEST_0052,8.494963112457299
TEST_0053,8.495653684996796
TEST_0054,6.078065343679555
TEST_0055,6.078092063949953
TEST_0056,8.494857755167686
TEST_0057,8.497107160167616
TEST_0058,8.496777433469106
TEST_0059,6.078061513078865
TEST_0060,8.49669174914834
TEST_0061,6.077995743864449
TEST_0062,6.0780027045620955
TEST_0063,6.078204695768363
TEST_0064,8.49647952586929
TEST_0065,6.0779125043336535
TEST_0066,8.494977734202166
TEST_0067,6.077918662742377
TEST_0068,6.07803060034712
TEST_0069,6.078166503786633
TEST_0070,8.49535390439496
TEST_0071,8.496777395882418
TEST_0072,8.497291120163936
TEST_0073,8.49496570202382
TEST_0074,8.496817614950032
TEST_0075,6.078036155648078
TEST_0076,6.078129236198947
TEST_0077,6.078074002429275
TEST_0078,8.496490011325932
TEST_0079,8.49516204748761
TEST_0080,6.077864801573014
TEST_0081,6.077920318730321
TEST_0082,8.495589079237561
TEST_0083,8.495558038488525
TEST_0084,8.49630438892791
TEST_0085,6.077789757866412
TEST_0086,6.077944654340172
TEST_0087,6.078288628730661
TEST_0088,8.495035968278899
TEST_0089,8.496466906623937
TEST_0090,6.078175497446864
TEST_0091,6.078244323092804
TEST_0092,8.49693259162268
TEST_0093,8.494759196852556
TEST_0094,8.497289759514842
TEST_0095,6.078334625928619
TEST_0096,8.494655667234838
TEST_0097,8.49592280411207
TEST_0098,8.494761879599537
TEST_0099,6.077692858802038
TEST_0100,6.078316779743545
TEST_0101,6.077933265452884
TEST_0102,8.495167515542562
TEST_0103,8.495143036901482
TEST_0104,8.496124291935757
TEST_0105,6.077765757567249
TEST_0106,8.49680356316594
TEST_0107,8.49700407663613
TEST_0108,8.495159451003929
TEST_0109,6.078243146444947
TEST_0110,8.495808188030878
TEST_0111,6.077828978699472
TEST_0112,8.49673277013926
TEST_0113,8.495076971774324
TEST_0114,8.496611998703884
TEST_0115,6.078082494741466
TEST_0116,6.078116694434357
TEST_0117,6.0781751557587995
TEST_0118,6.078337882096093
TEST_0119,6.078382509647781
TEST_0120,8.495080567037348
TEST_0121,8.49617945078262
TEST_0122,6.078225743049188
TEST_0123,8.49711662876507
TEST_0124,6.078242401892567
TEST_0125,6.0779932246241515
TEST_0126,6.078167858646339
TEST_0127,6.078161621295294
TEST_0128,6.078019125154242
TEST_0129,6.078069835133647
TEST_0130,6.078136231324606
